Area,Item,temp (C),rain (mm),yield (t/ha),Year,pesticides_tonnes
Ecuador,Potatoes,22.59,2274.0,9.2184,1998,21500.0
Ecuador,Potatoes,18.12,2274.0,9.2184,1998,21500.0
Ecuador,Potatoes,22.72,2274.0,9.2184,1998,21500.0
Ecuador,"Rice, paddy",22.59,2274.0,3.206,1998,21500.0
Ecuador,"Rice, paddy",18.12,2274.0,3.206,1998,21500.0
Ecuador,"Rice, paddy",22.72,2274.0,3.206,1998,21500.0
Ecuador,Sorghum,22.59,2274.0,1.3548,1998,21500.0
Ecuador,Sorghum,18.12,2274.0,1.3548,1998,21500.0
Ecuador,Sorghum,22.72,2274.0,1.3548,1998,21500.0
Ecuador,Soybeans,22.59,2274.0,1.2691,1998,21500.0
Ecuador,Soybeans,18.12,2274.0,1.2691,1998,21500.0
Ecuador,Soybeans,22.72,2274.0,1.2691,1998,21500.0
Ecuador,Sweet potatoes,22.59,2274.0,1.7591,1998,21500.0
Ecuador,Sweet potatoes,18.12,2274.0,1.7591,1998,21500.0
Ecuador,Sweet potatoes,22.72,2274.0,1.7591,1998,21500.0
Ecuador,Wheat,22.59,2274.0,0.6484,1998,21500.0
Ecuador,Wheat,18.12,2274.0,0.6484,1998,21500.0
Ecuador,Wheat,22.72,2274.0,0.6484,1998,21500.0
Ecuador,Cassava,21.21,2274.0,4.0,1999,14216.0
Ecuador,Cassava,17.02,2274.0,4.0,1999,14216.0
Ecuador,Cassava,21.43,2274.0,4.0,1999,14216.0
Ecuador,Maize,21.21,2274.0,1.1813,1999,14216.0
Ecuador,Maize,17.02,2274.0,1.1813,1999,14216.0
Ecuador,Maize,21.43,2274.0,1.1813,1999,14216.0
Ecuador,Plantains and others,21.21,2274.0,9.3936,1999,14216.0
Ecuador,Plantains and others,17.02,2274.0,9.3936,1999,14216.0
Ecuador,Plantains and others,21.43,2274.0,9.3936,1999,14216.0
Ecuador,Potatoes,21.21,2274.0,9.3077,1999,14216.0
Ecuador,Potatoes,17.02,2274.0,9.3077,1999,14216.0
Ecuador,Potatoes,21.43,2274.0,9.3077,1999,14216.0
Ecuador,"Rice, paddy",21.21,2274.0,3.5225,1999,14216.0
Ecuador,"Rice, paddy",17.02,2274.0,3.5225,1999,14216.0
Ecuador,"Rice, paddy",21.43,2274.0,3.5225,1999,14216.0
Ecuador,Sorghum,21.21,2274.0,1.3548,1999,14216.0
Ecuador,Sorghum,17.02,2274.0,1.3548,1999,14216.0
Ecuador,Sorghum,21.43,2274.0,1.3548,1999,14216.0
Ecuador,Soybeans,21.21,2274.0,1.813,1999,14216.0
Ecuador,Soybeans,17.02,2274.0,1.813,1999,14216.0
Ecuador,Soybeans,21.43,2274.0,1.813,1999,14216.0
Ecuador,Sweet potatoes,21.21,2274.0,5.6766,1999,14216.0
Ecuador,Sweet potatoes,17.02,2274.0,5.6766,1999,14216.0
Ecuador,Sweet potatoes,21.43,2274.0,5.6766,1999,14216.0
Ecuador,Wheat,21.21,2274.0,0.7001,1999,14216.0
Ecuador,Wheat,17.02,2274.0,0.7001,1999,14216.0
Ecuador,Wheat,21.43,2274.0,0.7001,1999,14216.0
Ecuador,Cassava,21.34,2274.0,3.4909,2000,17948.0
Ecuador,Cassava,17.06,2274.0,3.4909,2000,17948.0
Ecuador,Cassava,21.46,2274.0,3.4909,2000,17948.0
Ecuador,Maize,21.34,2274.0,1.4614,2000,17948.0
Ecuador,Maize,17.06,2274.0,1.4614,2000,17948.0
Ecuador,Maize,21.46,2274.0,1.4614,2000,17948.0
Ecuador,Plantains and others,21.34,2274.0,3.046,2000,17948.0
Ecuador,Plantains and others,17.06,2274.0,3.046,2000,17948.0
Ecuador,Plantains and others,21.46,2274.0,3.046,2000,17948.0
Ecuador,Potatoes,21.34,2274.0,5.6332,2000,17948.0
Ecuador,Potatoes,17.06,2274.0,5.6332,2000,17948.0
Ecuador,Potatoes,21.46,2274.0,5.6332,2000,17948.0
Ecuador,"Rice, paddy",21.34,2274.0,3.6812,2000,17948.0
Ecuador,"Rice, paddy",17.06,2274.0,3.6812,2000,17948.0
Ecuador,"Rice, paddy",21.46,2274.0,3.6812,2000,17948.0
Ecuador,Sorghum,21.34,2274.0,1.47,2000,17948.0
Ecuador,Sorghum,17.06,2274.0,1.47,2000,17948.0
Ecuador,Sorghum,21.46,2274.0,1.47,2000,17948.0
Ecuador,Soybeans,21.34,2274.0,1.7061,2000,17948.0
Ecuador,Soybeans,17.06,2274.0,1.7061,2000,17948.0
Ecuador,Soybeans,21.46,2274.0,1.7061,2000,17948.0
Ecuador,Sweet potatoes,21.34,2274.0,2.9181,2000,17948.0
Ecuador,Sweet potatoes,17.06,2274.0,2.9181,2000,17948.0
Ecuador,Sweet potatoes,21.46,2274.0,2.9181,2000,17948.0
Ecuador,Wheat,21.34,2274.0,0.6208,2000,17948.0
Ecuador,Wheat,17.06,2274.0,0.6208,2000,17948.0
Ecuador,Wheat,21.46,2274.0,0.6208,2000,17948.0
Ecuador,Cassava,21.51,2274.0,3.8,2001,7344.0
Ecuador,Cassava,17.39,2274.0,3.8,2001,7344.0
Ecuador,Cassava,21.88,2274.0,3.8,2001,7344.0
Ecuador,Maize,21.51,2274.0,0.7642,2001,7344.0
Ecuador,Maize,17.39,2274.0,0.7642,2001,7344.0
Ecuador,Maize,21.88,2274.0,0.7642,2001,7344.0
Ecuador,Plantains and others,21.51,2274.0,9.0347,2001,7344.0
Ecuador,Plantains and others,17.39,2274.0,9.0347,2001,7344.0
Ecuador,Plantains and others,21.88,2274.0,9.0347,2001,7344.0
Ecuador,Potatoes,21.51,2274.0,9.7253,2001,7344.0
Ecuador,Potatoes,17.39,2274.0,9.7253,2001,7344.0
Ecuador,Potatoes,21.88,2274.0,9.7253,2001,7344.0
Ecuador,"Rice, paddy",21.51,2274.0,3.6,2001,7344.0
Ecuador,"Rice, paddy",17.39,2274.0,3.6,2001,7344.0
Ecuador,"Rice, paddy",21.88,2274.0,3.6,2001,7344.0
Ecuador,Sorghum,21.51,2274.0,1.4384,2001,7344.0
Ecuador,Sorghum,17.39,2274.0,1.4384,2001,7344.0
Ecuador,Sorghum,21.88,2274.0,1.4384,2001,7344.0
Ecuador,Soybeans,21.51,2274.0,1.89,2001,7344.0
Ecuador,Soybeans,17.39,2274.0,1.89,2001,7344.0
Ecuador,Soybeans,21.88,2274.0,1.89,2001,7344.0
Ecuador,Sweet potatoes,21.51,2274.0,2.8134,2001,7344.0
Ecuador,Sweet potatoes,17.39,2274.0,2.8134,2001,7344.0
Ecuador,Sweet potatoes,21.88,2274.0,2.8134,2001,7344.0
Ecuador,Wheat,21.51,2274.0,0.61,2001,7344.0
Ecuador,Wheat,17.39,2274.0,0.61,2001,7344.0
Ecuador,Wheat,21.88,2274.0,0.61,2001,7344.0
Ecuador,Cassava,22.23,2274.0,4.0153,2002,1302.49
Ecuador,Cassava,17.78,2274.0,4.0153,2002,1302.49
Ecuador,Cassava,22.47,2274.0,4.0153,2002,1302.49
Ecuador,Maize,22.23,2274.0,1.4319,2002,1302.49
Ecuador,Maize,17.78,2274.0,1.4319,2002,1302.49
Ecuador,Maize,22.47,2274.0,1.4319,2002,1302.49
Ecuador,Plantains and others,22.23,2274.0,5.9057,2002,1302.49
Ecuador,Plantains and others,17.78,2274.0,5.9057,2002,1302.49
Ecuador,Plantains and others,22.47,2274.0,5.9057,2002,1302.49
Ecuador,Potatoes,22.23,2274.0,4.8788,2002,1302.49
Ecuador,Potatoes,17.78,2274.0,4.8788,2002,1302.49
Ecuador,Potatoes,22.47,2274.0,4.8788,2002,1302.49
Ecuador,"Rice, paddy",22.23,2274.0,3.8746,2002,1302.49
Ecuador,"Rice, paddy",17.78,2274.0,3.8746,2002,1302.49
Ecuador,"Rice, paddy",22.47,2274.0,3.8746,2002,1302.49
Ecuador,Sorghum,22.23,2274.0,2.0,2002,1302.49
Ecuador,Sorghum,17.78,2274.0,2.0,2002,1302.49
Ecuador,Sorghum,22.47,2274.0,2.0,2002,1302.49
Ecuador,Soybeans,22.23,2274.0,1.9963,2002,1302.49
Ecuador,Soybeans,17.78,2274.0,1.9963,2002,1302.49
Ecuador,Soybeans,22.47,2274.0,1.9963,2002,1302.49
Ecuador,Sweet potatoes,22.23,2274.0,1.3019,2002,1302.49
Ecuador,Sweet potatoes,17.78,2274.0,1.3019,2002,1302.49
Ecuador,Sweet potatoes,22.47,2274.0,1.3019,2002,1302.49
Ecuador,Wheat,22.23,2274.0,0.5696,2002,1302.49
Ecuador,Wheat,17.78,2274.0,0.5696,2002,1302.49
Ecuador,Wheat,22.47,2274.0,0.5696,2002,1302.49
Ecuador,Cassava,22.04,2274.0,3.9602,2004,29799.84
Ecuador,Cassava,17.73,2274.0,3.9602,2004,29799.84
Ecuador,Cassava,22.33,2274.0,3.9602,2004,29799.84
Ecuador,Maize,22.04,2274.0,1.8841,2004,29799.84
Ecuador,Maize,17.73,2274.0,1.8841,2004,29799.84
Ecuador,Maize,22.33,2274.0,1.8841,2004,29799.84
Ecuador,Plantains and others,22.04,2274.0,5.8351,2004,29799.84
Ecuador,Plantains and others,17.73,2274.0,5.8351,2004,29799.84
Ecuador,Plantains and others,22.33,2274.0,5.8351,2004,29799.84
Ecuador,Potatoes,22.04,2274.0,7.1587,2004,29799.84
Ecuador,Potatoes,17.73,2274.0,7.1587,2004,29799.84
Ecuador,Potatoes,22.33,2274.0,7.1587,2004,29799.84
Ecuador,"Rice, paddy",22.04,2274.0,4.2187,2004,29799.84
Ecuador,"Rice, paddy",17.73,2274.0,4.2187,2004,29799.84
Ecuador,"Rice, paddy",22.33,2274.0,4.2187,2004,29799.84
Ecuador,Sorghum,22.04,2274.0,2.0,2004,29799.84
Ecuador,Sorghum,17.73,2274.0,2.0,2004,29799.84
Ecuador,Sorghum,22.33,2274.0,2.0,2004,29799.84
Ecuador,Soybeans,22.04,2274.0,1.661,2004,29799.84
Ecuador,Soybeans,17.73,2274.0,1.661,2004,29799.84
Ecuador,Soybeans,22.33,2274.0,1.661,2004,29799.84
Ecuador,Sweet potatoes,22.04,2274.0,2.576,2004,29799.84
Ecuador,Sweet potatoes,17.73,2274.0,2.576,2004,29799.84
Ecuador,Sweet potatoes,22.33,2274.0,2.576,2004,29799.84
Ecuador,Wheat,22.04,2274.0,0.8053,2004,29799.84
Ecuador,Wheat,17.73,2274.0,0.8053,2004,29799.84
Ecuador,Wheat,22.33,2274.0,0.8053,2004,29799.84
Ecuador,Cassava,21.82,2274.0,4.4199,2005,18391.23
Ecuador,Cassava,17.67,2274.0,4.4199,2005,18391.23
Ecuador,Cassava,22.21,2274.0,4.4199,2005,18391.23
Ecuador,Maize,21.82,2274.0,2.1232,2005,18391.23
Ecuador,Maize,17.67,2274.0,2.1232,2005,18391.23
Ecuador,Maize,22.21,2274.0,2.1232,2005,18391.23
Ecuador,Plantains and others,21.82,2274.0,6.0846,2005,18391.23
Ecuador,Plantains and others,17.67,2274.0,6.0846,2005,18391.23
Ecuador,Plantains and others,22.21,2274.0,6.0846,2005,18391.23
Ecuador,Potatoes,21.82,2274.0,6.9668,2005,18391.23
Ecuador,Potatoes,17.67,2274.0,6.9668,2005,18391.23
Ecuador,Potatoes,22.21,2274.0,6.9668,2005,18391.23
Ecuador,"Rice, paddy",21.82,2274.0,3.8989,2005,18391.23
Ecuador,"Rice, paddy",17.67,2274.0,3.8989,2005,18391.23
Ecuador,"Rice, paddy",22.21,2274.0,3.8989,2005,18391.23
Ecuador,Sorghum,21.82,2274.0,1.4865,2005,18391.23
Ecuador,Sorghum,17.67,2274.0,1.4865,2005,18391.23
Ecuador,Sorghum,22.21,2274.0,1.4865,2005,18391.23
Ecuador,Soybeans,21.82,2274.0,1.9646,2005,18391.23
Ecuador,Soybeans,17.67,2274.0,1.9646,2005,18391.23
Ecuador,Soybeans,22.21,2274.0,1.9646,2005,18391.23
Ecuador,Sweet potatoes,21.82,2274.0,3.0654,2005,18391.23
Ecuador,Sweet potatoes,17.67,2274.0,3.0654,2005,18391.23
Ecuador,Sweet potatoes,22.21,2274.0,3.0654,2005,18391.23
Ecuador,Wheat,21.82,2274.0,0.722,2005,18391.23
Ecuador,Wheat,17.67,2274.0,0.722,2005,18391.23
Ecuador,Wheat,22.21,2274.0,0.722,2005,18391.23
Ecuador,Cassava,22.09,2274.0,3.4279,2006,7953.42
Ecuador,Cassava,17.6,2274.0,3.4279,2006,7953.42
Ecuador,Cassava,22.31,2274.0,3.4279,2006,7953.42
Ecuador,Maize,22.09,2274.0,1.8776,2006,7953.42
Ecuador,Maize,17.6,2274.0,1.8776,2006,7953.42
Ecuador,Maize,22.31,2274.0,1.8776,2006,7953.42
Ecuador,Plantains and others,22.09,2274.0,5.6123,2006,7953.42
Ecuador,Plantains and others,17.6,2274.0,5.6123,2006,7953.42
Ecuador,Plantains and others,22.31,2274.0,5.6123,2006,7953.42
Ecuador,Potatoes,22.09,2274.0,6.9768,2006,7953.42
Ecuador,Potatoes,17.6,2274.0,6.9768,2006,7953.42
Ecuador,Potatoes,22.31,2274.0,6.9768,2006,7953.42
Ecuador,"Rice, paddy",22.09,2274.0,4.1986,2006,7953.42
Ecuador,"Rice, paddy",17.6,2274.0,4.1986,2006,7953.42
Ecuador,"Rice, paddy",22.31,2274.0,4.1986,2006,7953.42
Ecuador,Sorghum,22.09,2274.0,1.5068,2006,7953.42
Ecuador,Sorghum,17.6,2274.0,1.5068,2006,7953.42
Ecuador,Sorghum,22.31,2274.0,1.5068,2006,7953.42
Ecuador,Soybeans,22.09,2274.0,1.15,2006,7953.42
Ecuador,Soybeans,17.6,2274.0,1.15,2006,7953.42
Ecuador,Soybeans,22.31,2274.0,1.15,2006,7953.42
Ecuador,Sweet potatoes,22.09,2274.0,1.875,2006,7953.42
Ecuador,Sweet potatoes,17.6,2274.0,1.875,2006,7953.42
Ecuador,Sweet potatoes,22.31,2274.0,1.875,2006,7953.42
Ecuador,Wheat,22.09,2274.0,0.7774,2006,7953.42
Ecuador,Wheat,17.6,2274.0,0.7774,2006,7953.42
Ecuador,Wheat,22.31,2274.0,0.7774,2006,7953.42
Ecuador,Cassava,21.68,2274.0,4.5107,2007,14156.16
Ecuador,Cassava,17.44,2274.0,4.5107,2007,14156.16
Ecuador,Cassava,21.99,2274.0,4.5107,2007,14156.16
Ecuador,Maize,21.68,2274.0,2.3105,2007,14156.16
Ecuador,Maize,17.44,2274.0,2.3105,2007,14156.16
Ecuador,Maize,21.99,2274.0,2.3105,2007,14156.16
Ecuador,Plantains and others,21.68,2274.0,5.5969,2007,14156.16
Ecuador,Plantains and others,17.44,2274.0,5.5969,2007,14156.16
Ecuador,Plantains and others,21.99,2274.0,5.5969,2007,14156.16
Ecuador,Potatoes,21.68,2274.0,6.8022,2007,14156.16
Ecuador,Potatoes,17.44,2274.0,6.8022,2007,14156.16
Ecuador,Potatoes,21.99,2274.0,6.8022,2007,14156.16
Ecuador,"Rice, paddy",21.68,2274.0,4.3555,2007,14156.16
Ecuador,"Rice, paddy",17.44,2274.0,4.3555,2007,14156.16
Ecuador,"Rice, paddy",21.99,2274.0,4.3555,2007,14156.16
Ecuador,Sorghum,21.68,2274.0,1.6,2007,14156.16
Ecuador,Sorghum,17.44,2274.0,1.6,2007,14156.16
Ecuador,Sorghum,21.99,2274.0,1.6,2007,14156.16
Ecuador,Soybeans,21.68,2274.0,1.7188,2007,14156.16
Ecuador,Soybeans,17.44,2274.0,1.7188,2007,14156.16
Ecuador,Soybeans,21.99,2274.0,1.7188,2007,14156.16
Ecuador,Sweet potatoes,21.68,2274.0,1.8824,2007,14156.16
Ecuador,Sweet potatoes,17.44,2274.0,1.8824,2007,14156.16
Ecuador,Sweet potatoes,21.99,2274.0,1.8824,2007,14156.16
Ecuador,Wheat,21.68,2274.0,0.8186,2007,14156.16
Ecuador,Wheat,17.44,2274.0,0.8186,2007,14156.16
Ecuador,Wheat,21.99,2274.0,0.8186,2007,14156.16
Ecuador,Cassava,21.72,2274.0,5.1231,2008,15396.14
Ecuador,Cassava,17.16,2274.0,5.1231,2008,15396.14
Ecuador,Cassava,21.89,2274.0,5.1231,2008,15396.14
Ecuador,Maize,21.72,2274.0,2.2442,2008,15396.14
Ecuador,Maize,17.16,2274.0,2.2442,2008,15396.14
Ecuador,Maize,21.89,2274.0,2.2442,2008,15396.14
Ecuador,Plantains and others,21.72,2274.0,4.5571,2008,15396.14
Ecuador,Plantains and others,17.16,2274.0,4.5571,2008,15396.14
Ecuador,Plantains and others,21.89,2274.0,4.5571,2008,15396.14
Ecuador,Potatoes,21.72,2274.0,6.1416,2008,15396.14
Ecuador,Potatoes,17.16,2274.0,6.1416,2008,15396.14
Ecuador,Potatoes,21.89,2274.0,6.1416,2008,15396.14
Ecuador,"Rice, paddy",21.72,2274.0,4.0639,2008,15396.14
Ecuador,"Rice, paddy",17.16,2274.0,4.0639,2008,15396.14
Ecuador,"Rice, paddy",21.89,2274.0,4.0639,2008,15396.14
Ecuador,Sorghum,21.72,2274.0,1.6,2008,15396.14
Ecuador,Sorghum,17.16,2274.0,1.6,2008,15396.14
Ecuador,Sorghum,21.89,2274.0,1.6,2008,15396.14
Ecuador,Soybeans,21.72,2274.0,1.6,2008,15396.14
Ecuador,Soybeans,17.16,2274.0,1.6,2008,15396.14
Ecuador,Soybeans,21.89,2274.0,1.6,2008,15396.14
Ecuador,Sweet potatoes,21.72,2274.0,2.1244,2008,15396.14
Ecuador,Sweet potatoes,17.16,2274.0,2.1244,2008,15396.14
Ecuador,Sweet potatoes,21.89,2274.0,2.1244,2008,15396.14
Ecuador,Wheat,21.72,2274.0,0.7466,2008,15396.14
Ecuador,Wheat,17.16,2274.0,0.7466,2008,15396.14
Ecuador,Wheat,21.89,2274.0,0.7466,2008,15396.14
Ecuador,Cassava,22.01,2274.0,3.1191,2009,9666.87
Ecuador,Cassava,17.76,2274.0,3.1191,2009,9666.87
Ecuador,Cassava,22.42,2274.0,3.1191,2009,9666.87
Ecuador,Maize,22.01,2274.0,2.2003,2009,9666.87
Ecuador,Maize,17.76,2274.0,2.2003,2009,9666.87
Ecuador,Maize,22.42,2274.0,2.2003,2009,9666.87
Ecuador,Plantains and others,22.01,2274.0,4.9631,2009,9666.87
Ecuador,Plantains and others,17.76,2274.0,4.9631,2009,9666.87
Ecuador,Plantains and others,22.42,2274.0,4.9631,2009,9666.87
Ecuador,Potatoes,22.01,2274.0,5.8531,2009,9666.87
Ecuador,Potatoes,17.76,2274.0,5.8531,2009,9666.87
Ecuador,Potatoes,22.42,2274.0,5.8531,2009,9666.87
Ecuador,"Rice, paddy",22.01,2274.0,4.0004,2009,9666.87
Ecuador,"Rice, paddy",17.76,2274.0,4.0004,2009,9666.87
Ecuador,"Rice, paddy",22.42,2274.0,4.0004,2009,9666.87
Ecuador,Sorghum,22.01,2274.0,1.6447,2009,9666.87
Ecuador,Sorghum,17.76,2274.0,1.6447,2009,9666.87
Ecuador,Sorghum,22.42,2274.0,1.6447,2009,9666.87
Ecuador,Soybeans,22.01,2274.0,1.6585,2009,9666.87
Ecuador,Soybeans,17.76,2274.0,1.6585,2009,9666.87
Ecuador,Soybeans,22.42,2274.0,1.6585,2009,9666.87
Ecuador,Sweet potatoes,22.01,2274.0,1.8947,2009,9666.87
Ecuador,Sweet potatoes,17.76,2274.0,1.8947,2009,9666.87
Ecuador,Sweet potatoes,22.42,2274.0,1.8947,2009,9666.87
Ecuador,Wheat,22.01,2274.0,0.8617,2009,9666.87
Ecuador,Wheat,17.76,2274.0,0.8617,2009,9666.87
Ecuador,Wheat,22.42,2274.0,0.8617,2009,9666.87
Ecuador,Cassava,21.98,2274.0,3.2033,2010,31637.12
Ecuador,Cassava,17.79,2274.0,3.2033,2010,31637.12
Ecuador,Cassava,22.3,2274.0,3.2033,2010,31637.12
Ecuador,Maize,21.98,2274.0,2.2348,2010,31637.12
Ecuador,Maize,17.79,2274.0,2.2348,2010,31637.12
Ecuador,Maize,22.3,2274.0,2.2348,2010,31637.12
Ecuador,Plantains and others,21.98,2274.0,4.8375,2010,31637.12
Ecuador,Plantains and others,17.79,2274.0,4.8375,2010,31637.12
Ecuador,Plantains and others,22.3,2274.0,4.8375,2010,31637.12
Ecuador,Potatoes,21.98,2274.0,8.7422,2010,31637.12
Ecuador,Potatoes,17.79,2274.0,8.7422,2010,31637.12
Ecuador,Potatoes,22.3,2274.0,8.7422,2010,31637.12
Ecuador,"Rice, paddy",21.98,2274.0,4.3399,2010,31637.12
Ecuador,"Rice, paddy",17.79,2274.0,4.3399,2010,31637.12
Ecuador,"Rice, paddy",22.3,2274.0,4.3399,2010,31637.12
Ecuador,Sorghum,21.98,2274.0,1.6254,2010,31637.12
Ecuador,Sorghum,17.79,2274.0,1.6254,2010,31637.12
Ecuador,Sorghum,22.3,2274.0,1.6254,2010,31637.12
Ecuador,Soybeans,21.98,2274.0,1.6279,2010,31637.12
Ecuador,Soybeans,17.79,2274.0,1.6279,2010,31637.12
Ecuador,Soybeans,22.3,2274.0,1.6279,2010,31637.12
Ecuador,Sweet potatoes,21.98,2274.0,1.8963,2010,31637.12
Ecuador,Sweet potatoes,17.79,2274.0,1.8963,2010,31637.12
Ecuador,Sweet potatoes,22.3,2274.0,1.8963,2010,31637.12
Ecuador,Wheat,21.98,2274.0,0.8912,2010,31637.12
Ecuador,Wheat,17.79,2274.0,0.8912,2010,31637.12
Ecuador,Wheat,22.3,2274.0,0.8912,2010,31637.12
Ecuador,Cassava,21.78,2274.0,2.8346,2011,17529.44
Ecuador,Cassava,17.42,2274.0,2.8346,2011,17529.44
Ecuador,Cassava,22.11,2274.0,2.8346,2011,17529.44
Ecuador,Maize,21.78,2274.0,1.6672,2011,17529.44
Ecuador,Maize,17.42,2274.0,1.6672,2011,17529.44
Ecuador,Maize,22.11,2274.0,1.6672,2011,17529.44
Ecuador,Plantains and others,21.78,2274.0,5.1321,2011,17529.44
Ecuador,Plantains and others,17.42,2274.0,5.1321,2011,17529.44
Ecuador,Plantains and others,22.11,2274.0,5.1321,2011,17529.44
Ecuador,Potatoes,21.78,2274.0,7.7752,2011,17529.44
Ecuador,Potatoes,17.42,2274.0,7.7752,2011,17529.44
Ecuador,Potatoes,22.11,2274.0,7.7752,2011,17529.44
Ecuador,"Rice, paddy",21.78,2274.0,4.4792,2011,17529.44
Ecuador,"Rice, paddy",17.42,2274.0,4.4792,2011,17529.44
Ecuador,"Rice, paddy",22.11,2274.0,4.4792,2011,17529.44
Ecuador,Sorghum,21.78,2274.0,1.5838,2011,17529.44
Ecuador,Sorghum,17.42,2274.0,1.5838,2011,17529.44
Ecuador,Sorghum,22.11,2274.0,1.5838,2011,17529.44
Ecuador,Soybeans,21.78,2274.0,1.625,2011,17529.44
Ecuador,Soybeans,17.42,2274.0,1.625,2011,17529.44
Ecuador,Soybeans,22.11,2274.0,1.625,2011,17529.44
Ecuador,Sweet potatoes,21.78,2274.0,1.9113,2011,17529.44
Ecuador,Sweet potatoes,17.42,2274.0,1.9113,2011,17529.44
Ecuador,Sweet potatoes,22.11,2274.0,1.9113,2011,17529.44
Ecuador,Wheat,21.78,2274.0,0.9249,2011,17529.44
Ecuador,Wheat,17.42,2274.0,0.9249,2011,17529.44
Ecuador,Wheat,22.11,2274.0,0.9249,2011,17529.44
Ecuador,Cassava,21.86,2274.0,4.5419,2012,11469.74
Ecuador,Cassava,17.46,2274.0,4.5419,2012,11469.74
Ecuador,Cassava,22.16,2274.0,4.5419,2012,11469.74
Ecuador,Maize,21.86,2274.0,2.7324,2012,11469.74
Ecuador,Maize,17.46,2274.0,2.7324,2012,11469.74
Ecuador,Maize,22.16,2274.0,2.7324,2012,11469.74
Ecuador,Plantains and others,21.86,2274.0,6.0942,2012,11469.74
Ecuador,Plantains and others,17.46,2274.0,6.0942,2012,11469.74
Ecuador,Plantains and others,22.16,2274.0,6.0942,2012,11469.74
Ecuador,Potatoes,21.86,2274.0,8.3078,2012,11469.74
Ecuador,Potatoes,17.46,2274.0,8.3078,2012,11469.74
Ecuador,Potatoes,22.16,2274.0,8.3078,2012,11469.74
Ecuador,"Rice, paddy",21.86,2274.0,4.2178,2012,11469.74
Ecuador,"Rice, paddy",17.46,2274.0,4.2178,2012,11469.74
Ecuador,"Rice, paddy",22.16,2274.0,4.2178,2012,11469.74
Ecuador,Sorghum,21.86,2274.0,1.5667,2012,11469.74
Ecuador,Sorghum,17.46,2274.0,1.5667,2012,11469.74
Ecuador,Sorghum,22.16,2274.0,1.5667,2012,11469.74
Ecuador,Soybeans,21.86,2274.0,1.6923,2012,11469.74
Ecuador,Soybeans,17.46,2274.0,1.6923,2012,11469.74
Ecuador,Soybeans,22.16,2274.0,1.6923,2012,11469.74
Ecuador,Sweet potatoes,21.86,2274.0,1.9575,2012,11469.74
Ecuador,Sweet potatoes,17.46,2274.0,1.9575,2012,11469.74
Ecuador,Sweet potatoes,22.16,2274.0,1.9575,2012,11469.74
Ecuador,Wheat,21.86,2274.0,0.7995,2012,11469.74
Ecuador,Wheat,17.46,2274.0,0.7995,2012,11469.74
Ecuador,Wheat,22.16,2274.0,0.7995,2012,11469.74
Ecuador,Cassava,21.69,2274.0,2.5112,2013,6471.77
Ecuador,Cassava,17.28,2274.0,2.5112,2013,6471.77
Ecuador,Cassava,21.94,2274.0,2.5112,2013,6471.77
Ecuador,Maize,21.69,2274.0,2.3702,2013,6471.77
Ecuador,Maize,17.28,2274.0,2.3702,2013,6471.77
Ecuador,Maize,21.94,2274.0,2.3702,2013,6471.77
Ecuador,Plantains and others,21.69,2274.0,4.9591,2013,6471.77
Ecuador,Plantains and others,17.28,2274.0,4.9591,2013,6471.77
Ecuador,Plantains and others,21.94,2274.0,4.9591,2013,6471.77
Ecuador,Potatoes,21.69,2274.0,7.3131,2013,6471.77
Ecuador,Potatoes,17.28,2274.0,7.3131,2013,6471.77
Ecuador,Potatoes,21.94,2274.0,7.3131,2013,6471.77
Ecuador,"Rice, paddy",21.69,2274.0,3.821,2013,6471.77
Ecuador,"Rice, paddy",17.28,2274.0,3.821,2013,6471.77
Ecuador,"Rice, paddy",21.94,2274.0,3.821,2013,6471.77
Ecuador,Sorghum,21.69,2274.0,1.5608,2013,6471.77
Ecuador,Sorghum,17.28,2274.0,1.5608,2013,6471.77
Ecuador,Sorghum,21.94,2274.0,1.5608,2013,6471.77
Ecuador,Soybeans,21.69,2274.0,1.6585,2013,6471.77
Ecuador,Soybeans,17.28,2274.0,1.6585,2013,6471.77
Ecuador,Soybeans,21.94,2274.0,1.6585,2013,6471.77
Ecuador,Sweet potatoes,21.69,2274.0,1.9113,2013,6471.77
Ecuador,Sweet potatoes,17.28,2274.0,1.9113,2013,6471.77
Ecuador,Sweet potatoes,21.94,2274.0,1.9113,2013,6471.77
Ecuador,Wheat,21.69,2274.0,0.7064,2013,6471.77
Ecuador,Wheat,17.28,2274.0,0.7064,2013,6471.77
Ecuador,Wheat,21.94,2274.0,0.7064,2013,6471.77
Egypt,Maize,20.73,51.0,5.7803,1990,13214.0
Egypt,Maize,21.6,51.0,5.7803,1990,13214.0
Egypt,Potatoes,20.73,51.0,20.5592,1990,13214.0
Egypt,Potatoes,21.6,51.0,20.5592,1990,13214.0
Egypt,"Rice, paddy",20.73,51.0,7.2663,1990,13214.0
Egypt,"Rice, paddy",21.6,51.0,7.2663,1990,13214.0
Egypt,Sorghum,20.73,51.0,4.692,1990,13214.0
Egypt,Sorghum,21.6,51.0,4.692,1990,13214.0
Egypt,Soybeans,20.73,51.0,2.5773,1990,13214.0
Egypt,Soybeans,21.6,51.0,2.5773,1990,13214.0
Egypt,Sweet potatoes,20.73,51.0,25.793,1990,13214.0
Egypt,Sweet potatoes,21.6,51.0,25.793,1990,13214.0
Egypt,Wheat,20.73,51.0,5.1967,1990,13214.0
